,log_GrLivArea,log_LotArea,log_MasVnrArea,bc_LotArea,yeo_TotalBsmtSF,yeo_GarageArea,log_WoodDeckSF,log_OpenPorchSF,log_price,log_first_FlrSF,OverallQual,OverallCond,BsmtFinSF1,YearBuilt,YearRemodAdd,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces
732,7.616283561580385,9.341719450032562,5.313205979041787,10.83212262423682,247.4274784586028,202.38707541426555,5.262690188904886,4.442651256490317,12.312682380588432,7.050122520269059,7,5,252,1998,1999,0,0,2,1,3,1,8,1
733,7.042286171939743,9.210340371976184,0.0,10.65705952734489,199.66093546684252,112.71848151889007,5.111987788356544,0.0,11.786001385032646,7.042286171939743,5,6,594,1961,1983,1,0,1,0,3,1,6,1
734,6.854354502255021,9.102532419341877,0.0,10.513935752051946,213.92273469370133,125.1239529533799,4.997212273764115,0.0,11.589886506106357,6.854354502255021,5,5,0,1968,1968,0,0,1,0,3,1,6,0
735,7.477604243197589,9.287301413112312,0.0,10.759524033372664,202.40432092714107,131.89347913260235,0.0,5.834810737062605,12.0015054797889,6.779921907472252,7,7,390,1914,1970,0,0,1,1,2,1,6,2
736,6.946975992135418,9.052984561199976,0.0,10.44831695033534,0.0,158.2313840348364,0.0,0.0,11.44571671527678,6.946975992135418,3,4,0,1950,1950,0,0,2,0,2,2,6,0
737,7.496097345175956,9.255600503381046,0.0,10.717288469124114,204.62377703749766,278.3023341782025,0.0,4.762173934797756,12.387977448827787,6.803505257608338,8,5,0,2005,2005,0,0,2,1,3,1,8,1
738,7.090076835776092,9.287301413112312,0.0,10.759524033372664,254.88224903292593,0.0,4.795790545596741,0.0,12.095141084822892,7.090076835776092,5,5,1200,1987,1988,3,0,3,0,3,1,5,0
739,7.454719949364001,9.139166552521658,0.0,10.562516975237799,199.66093546684252,211.78522965910034,5.236441962829949,4.04305126783455,12.154779351142624,6.761572768804055,7,5,0,2004,2004,0,0,2,1,3,1,7,0
740,7.266827347520591,9.169518377455928,0.0,10.60280884913602,82.44692256846153,145.20043925220284,5.602118820879701,0.0,11.790557201568507,6.643789733147672,5,7,0,1910,2002,0,0,2,0,2,1,7,0
741,6.815639990074331,8.81996090128606,0.0,10.141057341490786,207.8525501248177,121.02163914432202,5.1298987149230735,0.0,11.863582336583399,6.815639990074331,6,8,832,1961,1996,1,1,1,0,3,1,5,0
742,7.207118856207756,9.041921720351219,4.6913478822291435,10.433679590956288,278.03238030954196,201.77731250963882,4.795790545596741,4.02535169073515,12.095141084822892,7.207118856207756,7,5,0,2000,2001,0,0,2,0,3,1,6,0
743,7.288927694521257,9.463896729698588,0.0,10.995564253391743,136.8071407147218,183.58894020794867,5.713732805509369,0.0,12.072541252905651,7.288927694521257,5,6,444,1963,1999,0,1,2,0,3,1,6,1
744,7.198183577101943,8.593227877692234,0.0,9.844211710007798,276.19350691127164,177.95783922672393,4.574710978503383,0.0,12.100712129872347,7.198183577101943,8,5,733,1993,1993,1,0,2,0,2,1,5,1
745,7.906547232368036,9.100860271357362,5.66988092298052,10.511719598760228,245.67141468928645,287.0473214890445,0.0,5.3230099791384085,12.610870864650634,7.069023426578259,8,9,575,1976,1996,0,1,3,1,4,1,11,2
746,7.721348612617949,9.081938657171658,0.0,10.486650143999166,214.59346343481334,206.34026847762115,5.41610040220442,4.007333185232471,12.371587084007746,6.887552571664617,7,5,300,2000,2000,0,0,2,1,4,1,8,1
747,7.878534196140362,9.367344120785848,0.0,10.866350618745635,261.1670397003492,296.28920621126343,5.204006687076795,0.0,12.491172637278908,7.1853870155804165,7,7,0,1880,2003,0,0,1,1,4,1,8,1
748,7.450079569807499,9.267948684596496,5.82600010738045,10.733735196975957,332.9900468058173,198.10971413502045,5.484796933490655,4.04305126783455,12.46997418931655,7.450079569807499,7,5,919,1996,1996,1,0,2,0,3,1,7,1
749,7.332369205929062,9.036582045842716,0.0,10.426616405156373,0.0,104.27195617018407,4.532599493153256,0.0,11.49272275765271,6.992096427415888,4,3,0,1945,1950,0,0,2,0,4,1,9,0
750,7.038783541388542,9.082507000466299,0.0,10.487402934460862,147.64316231287629,0.0,0.0,5.081404364984463,11.477298287327077,6.674561391814426,4,7,0,1910,2004,0,0,1,0,3,1,7,0
751,7.1853870155804165,8.955448122347393,0.0,10.3194379868636,163.39884750325936,158.2313840348364,0.0,3.8918202981106265,11.99535161421452,6.492239835020471,7,5,0,2003,2003,0,0,2,1,3,1,6,0
752,7.309212365692763,9.130864170474386,0.0,10.551502200894161,297.69049474712335,212.99080686304876,5.1298987149230735,3.332204510175204,12.287652632522597,7.309212365692763,6,5,1200,1997,1997,1,0,2,0,3,1,6,0
753,7.6487397889562425,9.234056898593499,5.187385805840755,10.68860926196712,227.5307964943012,300.189795216003,5.262690188904886,3.970291913552122,12.526342907575106,6.945051063725834,8,5,0,2005,2005,0,0,2,1,3,1,8,1
754,6.933423025730715,8.978408314628894,0.0,10.349741247359994,226.87369538253074,171.01884976582272,5.147494476813453,3.8918202981106265,11.957611286231675,6.933423025730715,6,8,439,1969,2005,1,0,1,0,3,1,5,0
755,7.293697720601438,8.080237416216702,6.796823718274855,9.180227166705624,175.95273460357947,171.01884976582272,0.0,3.2188758248682006,12.058152515453552,6.60934924316738,6,5,381,1999,1999,0,0,2,1,3,1,6,0
756,7.477604243197589,9.284426915328881,0.0,10.755692591451917,200.0045767455088,213.5930035032791,4.976733742420574,4.663439094112067,12.26434155365415,6.763884908562435,8,5,20,2007,2007,0,0,2,1,3,1,7,0
757,7.234177179749849,9.360138737064577,5.796057750765372,10.856723329077974,165.60576230754708,171.01884976582272,5.817111159963204,0.0,11.976030352524807,6.51025834052315,6,5,438,1978,1978,0,0,2,1,3,1,6,1
758,7.313886831633462,7.731930721948486,5.8888779583328805,8.73537039363846,178.64014086759826,171.01884976582272,0.0,0.0,12.097373228606832,6.6293632534374485,7,5,549,1999,1999,0,0,2,1,3,1,6,0
759,7.836369760545124,9.413852481341165,6.2422232654551655,10.928543251759109,273.27314458240164,264.63408260478184,5.407171771460119,4.59511985013459,12.577636201962656,7.191429330036379,8,5,56,1995,1995,0,0,2,1,4,1,9,1
760,6.761572768804055,9.116029692504942,0.0,10.531828336069665,199.66093546684252,125.1239529533799,0.0,0.0,11.755871643580617,6.761572768804055,6,6,612,1959,1959,0,0,1,0,2,1,5,0
761,7.170888478512505,8.840869624091395,0.0,10.168536702740386,246.1507759175426,171.01884976582272,0.0,0.0,11.512925464970229,7.170888478512505,5,5,405,1924,1950,0,0,1,0,2,1,5,0
762,7.344072850573066,9.064157861798101,0.0,10.463105547492882,180.7799299950887,224.36693946093243,5.135798437050262,3.828641396489095,12.279323107269766,6.638567789166521,7,5,24,2009,2009,0,0,2,1,3,1,7,0
763,7.768533300926033,9.151651375627504,6.513230110912307,10.579085924687917,263.0421352233987,294.05495477941156,0.0,4.859812404361672,12.727838209334498,7.145196134997171,8,5,1163,1999,1999,1,0,2,1,3,1,8,1
764,7.309212365692763,9.164191715950203,0.0,10.595734998129432,299.92916135575587,183.9006005150637,0.0,3.4339872044851463,12.506177237980511,7.309212365692763,8,5,437,1995,1996,1,0,1,1,2,1,6,1
765,7.317212408359839,9.587886000086213,5.652489180268651,11.16206284326653,300.5251495214622,217.79747961584363,0.0,5.1647859739235145,12.484204257170104,7.317212408359839,9,5,0,2008,2008,0,0,2,0,2,1,6,1
766,7.446585099157725,9.251578279992428,3.7612001156935624,10.711932566298097,219.26826301380976,188.56102885626532,5.43372200355424,4.204692619390966,12.188417710291453,6.887552571664617,7,5,394,1988,1988,0,0,2,1,3,1,7,1
767,7.4673710669175595,9.434123718577732,0.0,10.955678693227245,219.7670590140911,165.612128646969,5.5053315359323625,0.0,11.982929094215963,6.890609120147166,6,7,660,1940,1985,1,0,2,0,4,1,7,0
768,7.515344571180436,9.116029692504942,0.0,10.531828336069665,352.89970226491624,184.8348505375304,4.795790545596741,3.5263605246161616,12.28690119819279,7.515344571180436,7,5,24,2004,2005,0,0,2,0,3,1,8,1
769,8.095293776844649,10.887511696444374,6.403574197934815,12.946249582529948,322.8779780400644,289.85507903486666,6.222576268071369,3.6109179126442243,13.195613839143922,7.432483807917119,8,5,1416,2003,2003,1,0,3,1,4,1,12,1
770,6.754604099487962,8.889032571874742,0.0,10.231902714840256,198.62876744268692,212.99080686304876,4.795790545596741,0.0,11.812289042195847,6.754604099487962,5,5,685,1982,1982,1,0,1,0,2,1,5,0
771,7.106606137727303,9.09121894106832,0.0,10.498943859942516,194.8279471058727,156.93972574047854,0.0,0.0,11.532728092266408,7.106606137727303,4,5,836,1951,1951,0,0,1,0,2,1,6,0
772,7.018401799069201,8.964311948124514,0.0,10.331134066470922,227.36658354810595,241.4791565063867,4.976733742420574,0.0,11.580584113444043,7.018401799069201,6,5,422,1976,1976,1,0,1,0,3,1,6,1
773,6.815639990074331,9.225228984469933,0.6931471805599453,10.67686291657259,207.8525501248177,116.54098020798489,0.0,0.0,11.648330101976432,6.815639990074331,5,5,456,1958,1958,0,0,1,0,2,1,5,0
774,7.587310506022615,9.56282655529346,5.929589143389895,11.128360317951488,363.4042642043137,304.91050487695605,5.755742213586912,3.828641396489095,12.886641043883259,7.587310506022615,8,5,0,2006,2006,0,0,2,0,3,1,9,1
775,7.093404625868766,8.411832675758411,5.771441123130016,9.608218898724587,255.51315420347026,162.09189483663235,0.0,5.5134287461649825,11.99535161421452,7.093404625868766,6,5,866,1998,1998,1,0,2,0,2,1,5,0
776,7.3864708488298945,9.324561516066206,5.484796933490655,10.809219187717684,317.6341407476816,296.5682127721925,4.976733742420574,4.0943445622221,12.308177868467327,7.3864708488298945,7,5,20,2005,2006,0,0,2,0,3,1,7,0
777,6.795705775173514,9.499271663828395,0.0,11.043002253351696,199.66093546684252,171.01884976582272,5.488937726156687,0.0,11.867097278690842,6.795705775173514,5,5,762,1974,1974,1,0,1,0,3,1,5,1
778,7.61085279039525,9.035986984831405,5.771441123130016,10.42582934584566,0.0,229.11685039888818,0.0,0.0,11.877568578558138,7.61085279039525,5,5,0,1977,1977,0,0,2,0,4,2,10,2
779,6.911747300251674,9.261983605128021,4.51085950651685,10.725789433421491,218.4360525599709,191.0357046863262,0.0,0.0,11.813030057420567,6.911747300251674,6,5,975,1977,1977,1,0,1,0,2,1,4,0
780,7.133295954896068,8.971448463693834,3.6635616461296463,10.340553240961471,260.69752941159817,158.87630029451446,5.3981627015177525,3.091042453358316,12.078239274020289,7.133295954896068,7,5,0,1995,1996,0,0,2,0,3,1,6,1
781,7.3796321526095525,8.875287128108384,0.0,10.213808767290985,181.66889709883594,184.8348505375304,0.0,4.8283137373023015,12.077670930725649,6.697034247666484,6,5,387,1992,1992,0,0,2,1,3,1,7,0
782,7.265429723253953,9.697999717710333,0.0,11.310465260330835,287.76903391087654,221.684885100548,0.0,3.5263605246161616,12.139398512262181,7.265429723253953,7,5,0,2001,2002,0,0,2,0,3,1,6,0
783,7.01211529430638,9.116139576577355,4.653960350157523,10.531974033942067,238.44104684622175,220.78920047059967,5.717027701406222,3.4339872044851463,12.016726473799254,7.01211529430638,5,6,1097,1978,1978,1,0,1,0,1,1,4,1
784,7.302496423727326,8.748304912379623,0.0,10.047017978718312,178.28263984125445,0.0,0.0,5.676753802268282,11.759785542901755,6.60934924316738,6,6,0,1914,2001,0,0,2,0,3,1,9,1
785,7.201916317531627,9.189116735524555,0.0,10.628845672500226,281.5450444384455,176.38636500662582,0.0,0.0,11.992260421644849,7.201916317531627,6,5,251,1967,1967,0,0,2,0,3,1,7,1
786,7.409741954080923,9.287301413112312,0.0,10.759524033372664,168.16759057376376,163.37400339461365,0.0,0.0,11.842229212112828,6.873163834212518,5,6,686,1915,1950,1,0,2,0,4,1,7,0
787,7.642044402873258,9.224440496354964,0.0,10.675813917278461,215.2634594926127,225.55658129595864,0.0,3.828641396489095,12.358793732547838,6.862757913051401,7,5,656,2004,2004,1,0,2,1,4,1,8,0
788,6.803505257608338,8.699514748210191,0.0,9.983106328911393,205.98541698750617,118.61381628980253,0.0,0.0,11.588960151246226,6.803505257608338,4,7,0,1954,2000,0,0,1,0,2,1,4,0
789,7.643482907077201,9.40960098282706,5.062595033026967,10.922854278798352,194.1341093946476,172.28525546230074,4.897839799950911,5.1298987149230735,12.141534124392603,6.883462586413092,6,8,568,1966,2007,0,0,2,1,5,1,9,0
790,7.0431599159883405,8.065265208897733,2.4849066497880004,9.161005895973975,246.1507759175426,157.2628696690302,4.61512051684126,2.833213344056216,11.984178313616395,7.0431599159883405,7,5,16,2005,2006,0,0,2,0,2,1,5,1
791,6.967909201801884,9.335474102732949,0.0,10.823784553413402,227.36658354810595,201.77731250963882,4.795790545596741,0.0,11.896826395162552,6.967909201801884,6,5,539,1976,1976,1,0,1,0,3,1,5,2
792,7.607381425639791,9.20230820027892,0.0,10.646379699501976,241.66388811299933,175.75687007830876,5.198497031265826,4.875197323201151,12.50539915757667,7.027314514039777,7,5,862,1996,1997,1,0,2,1,3,1,8,1
793,7.310550158534422,9.12238309321704,4.948759890378168,10.54025327317408,300.22720727373365,181.7163990335171,5.1298987149230735,4.875197323201151,12.323855681186558,7.310550158534422,8,5,0,2007,2007,0,0,2,0,3,1,7,0
794,7.546974117516527,9.290259995152056,0.0,10.763467907838528,172.88955613072272,161.1287754106661,4.969813299576001,3.8501476017100584,12.178187442040638,6.990256500493881,7,5,0,1994,1996,0,0,2,1,3,1,7,1
795,7.355001921105257,9.035986984831405,4.875197323201151,10.42582934584566,161.55177316395694,182.34107276242506,0.0,3.9318256327243257,12.049418835484797,6.78897174299217,6,6,0,1980,1981,0,0,2,1,3,1,7,1
796,7.158513997329321,9.011523512653032,5.003946305945459,10.393485200336974,163.39884750325936,198.41594370446313,4.9344739331306915,0.0,11.874090314181814,7.158513997329321,6,5,0,1977,1977,0,0,1,1,3,1,7,1
797,6.650279048587422,8.945984124827898,0.0,10.306953503898209,183.79624982620717,104.27195617018407,0.0,0.0,11.608235644774552,6.650279048587422,5,5,570,1953,1953,0,0,1,0,2,1,4,0
798,8.0519780789023,9.511777409660299,6.7580945044277305,11.059784962302762,362.1493870831253,283.95141934718515,4.976733742420574,4.3694478524670215,13.091904169919621,7.583756300707112,9,5,0,2008,2009,0,0,3,1,4,1,11,2
799,7.477604243197589,8.881836305004146,5.53338948872752,10.222428879554961,176.3118804011346,104.27195617018407,0.0,0.0,12.072541252905651,6.8885724595653635,5,7,569,1937,1950,1,0,1,1,3,1,7,2
800,7.431299675155903,9.457044187699406,0.0,10.98638095595185,155.21545919971487,221.08785526393245,6.0014148779611505,4.74493212836325,12.206072645530174,6.423246963533519,6,5,462,1997,1997,1,0,2,1,4,1,8,0
801,7.086737934510577,8.476371196895983,0.0,9.692030902543026,254.2507964577312,171.01884976582272,0.0,0.0,11.607326140391713,7.086737934510577,4,7,197,1916,1990,1,0,1,0,2,1,5,0
802,7.283448228756631,9.011767474596178,0.0,10.393807631422108,175.77306564256733,161.44996254137624,3.6109179126442243,2.9444389791664403,12.14950229404178,6.590301048196686,7,5,648,2005,2005,1,0,2,1,3,1,7,1
803,7.945201132412759,9.53899642739739,6.052089168924417,11.096335340125865,334.9994981764765,339.1263738676507,3.970291913552122,5.14166355650266,13.275827535915461,7.458186157340487,9,5,0,2008,2009,0,0,3,1,4,1,12,1
804,7.028201432058005,9.104979856318357,0.0,10.517179628376832,211.90611323791774,120.33482442343586,0.0,0.0,11.678439903447801,7.028201432058005,5,5,812,1954,1954,0,0,1,0,2,1,5,0
805,7.2640301428995295,9.415238482949043,5.54907608489522,10.930398036247666,288.37371792310915,206.34026847762115,0.0,4.110873864173311,12.33569641332368,7.2640301428995295,7,5,0,2008,2008,0,0,2,0,3,1,6,0
806,6.887552571664617,9.185022563991893,0.0,10.62340517615031,219.26826301380976,153.04987883637892,4.23410650459726,0.0,11.816726919301892,6.887552571664617,5,5,400,1967,1967,0,0,2,0,3,1,6,0
807,7.362645270417825,9.970398257818754,0.0,11.679762317525725,274.196540542093,198.41594370446313,0.0,5.746203190540153,12.31716669303576,6.977281341630747,5,6,1309,1923,2004,2,0,1,1,3,1,6,1
808,6.990256500493881,9.503009985939002,6.954638864880987,11.048018400475888,226.54489498961547,184.8348505375304,0.0,0.0,11.982616545377663,6.990256500493881,5,5,516,1966,1966,1,0,1,0,3,1,6,1
809,7.6676260915849905,8.99961934066053,0.0,10.377755067789478,197.07698692774525,145.20043925220284,3.713572066704308,5.056245805348308,11.571194373094205,6.980075940561763,5,5,0,1898,1965,0,0,2,0,2,3,11,0
810,7.1770187659099,9.224243277145174,4.605170185988092,10.675551542167693,229.17065343570692,184.8348505375304,5.583496308781699,0.0,12.106252310247962,7.1770187659099,6,6,663,1974,1999,1,0,1,1,3,1,5,1
811,6.742880635791903,8.39795910349254,5.135798437050262,9.590224036557897,196.9043034417621,164.65379278874116,4.948759890378168,0.0,11.881034786534624,6.742880635791903,6,5,662,2004,2004,1,0,1,0,1,1,4,1
812,6.950814768442584,9.072456664612796,0.0,10.474092867949215,140.7104090489566,191.0357046863262,0.0,0.0,10.932981961904135,6.950814768442584,5,5,0,1952,1952,0,0,1,0,2,1,4,0
813,7.273786317844895,9.185022563991893,5.497168225293202,10.62340517615031,292.14299539962434,125.46440383174449,0.0,0.0,11.969717200243734,7.273786317844895,6,6,608,1958,1958,0,0,1,1,4,1,7,0
814,7.1308988302963465,9.017726025696795,0.0,10.401683476598512,168.16759057376376,118.26892624436718,5.337538079701318,0.0,11.661345470088502,6.530877627725885,5,7,0,1918,1950,0,1,1,1,3,1,7,0
815,7.415175109613295,9.404013917106361,6.093569770045136,10.915379307938222,322.73272061229665,219.59364449638264,0.0,3.5553480614894135,12.323411137947407,7.415175109613295,7,5,0,1998,1998,0,0,2,0,3,1,6,0
816,6.915723448631314,9.343559215762406,0.0,10.834579175553538,223.90844126797657,116.54098020798489,0.0,0.0,11.827736204810263,6.915723448631314,5,6,486,1954,1954,0,0,1,0,2,1,4,1
817,7.4318919168078,9.49288426657184,5.003946305945459,11.034432872780902,310.88913659789586,294.3344507825777,5.017279836814924,4.0943445622221,12.509874099861838,7.4318919168078,8,5,1218,2002,2002,1,0,2,0,3,1,7,2
818,6.9584483932976555,9.084323531392696,4.394449154672439,10.489809081644065,224.2385901295449,171.01884976582272,0.0,0.0,11.951180395901384,6.9584483932976555,6,7,504,1971,1971,1,0,1,0,3,1,6,0
819,7.213768308118642,8.759511722116487,4.859812404361672,10.06171173671459,279.4087427212471,184.8348505375304,5.262690188904886,3.58351893845611,12.319401330837177,7.213768308118642,7,5,733,2009,2010,1,0,2,0,2,1,6,1
820,7.402451520818244,8.885440911707585,0.0,10.227174055485515,188.20089520598904,218.69598866674508,0.0,3.828641396489095,12.117241431823558,6.682108597449809,7,5,0,2003,2003,0,0,2,1,3,1,6,0
821,6.841615476477592,8.699514748210191,0.0,9.983106328911393,211.90611323791774,212.99080686304876,0.0,3.4965075614664802,11.440354772135393,6.841615476477592,4,4,0,1953,1953,0,0,1,0,2,1,4,0
822,7.457609289715606,9.424967763522053,0.0,10.943420259727532,196.73156698358034,168.79740426075938,4.61512051684126,3.8918202981106265,12.323855681186558,6.741700694652055,7,5,0,2003,2003,0,0,2,1,3,1,7,1
823,7.305860032684009,9.20029003612268,0.0,10.643696702306197,184.6801074096833,104.27195617018407,5.817111159963204,0.0,11.845819880243557,6.8501261661455,6,7,0,1940,1950,0,0,2,0,3,1,7,1
824,7.305860032684009,9.325096609274372,0.0,10.809933278435558,299.18359185481756,271.48813282857554,0.0,4.948759890378168,12.3570755190667,7.305860032684009,8,5,0,2006,2006,0,0,2,0,3,1,7,1
825,7.642044402873258,9.602585141913492,6.705639094860003,11.181843929945304,383.1448599174986,392.28466160151027,5.241747015059643,3.828641396489095,12.86099861326992,7.642044402873258,10,5,1636,2007,2008,1,0,2,0,2,1,7,1
826,6.664409020350408,8.720950028930258,0.0,10.01117313983924,185.738789204102,0.0,0.0,0.0,11.603679828238693,6.664409020350408,5,6,784,1924,1950,1,0,1,0,2,1,5,0
827,7.2682230211595655,9.05122740031911,0.0,10.44599169778933,293.94619906381615,198.10971413502045,5.673323267171493,3.6888794541139363,12.14950229404178,7.2682230211595655,7,5,20,2001,2001,0,0,2,0,3,1,6,1
828,7.661997558901893,10.264582712908352,0.0,12.082107115117301,224.73349475545254,201.47227127425276,6.18826412308259,0.0,12.128111104060462,7.05617528410041,5,5,249,1967,1967,0,1,2,1,3,1,7,0
829,7.109062135687172,7.841492924460013,0.0,8.874786485734006,152.20235299795073,183.58894020794867,0.0,5.117993812416755,11.900905258737373,6.253828811575473,7,5,0,2005,2005,0,0,2,1,2,1,4,0
830,7.238496840894365,9.38429367909962,5.961005339623274,10.889005804823439,284.5870951059427,176.70091782087988,0.0,0.0,12.01974306733868,7.238496840894365,6,5,1040,1957,1957,1,0,1,1,3,1,6,2
831,7.090076835776092,8.064636475774222,0.0,9.160198925278747,152.20235299795073,183.58894020794867,0.0,5.117993812416755,11.925035115797062,6.253828811575473,7,5,0,2005,2005,0,0,2,1,2,1,4,0
832,7.511524648390866,9.16408698745872,5.4116460518550396,10.595595929505368,212.74718464240456,224.06930111569912,5.262690188904886,3.6888794541139363,12.375815420117268,6.846943139585379,7,6,483,2003,2003,1,0,2,1,3,1,7,1
833,7.323830566202317,9.21074029199751,5.198497031265826,10.657591342950566,303.20199317831134,181.09122867557275,0.0,0.0,12.025749091398891,7.323830566202317,6,6,196,1964,1964,0,0,1,1,3,1,6,0
834,7.042286171939743,8.971448463693834,4.919980925828125,10.340553240961471,245.9910251897865,176.07168253821035,0.0,0.0,11.8490404949436,7.042286171939743,5,6,572,1961,1961,1,0,1,0,3,1,6,0
835,6.9726062513017535,9.169518377455928,0.0,10.60280884913602,233.57794142526475,169.75027416258254,5.673323267171493,0.0,11.759785542901755,6.9726062513017535,4,7,442,1950,1995,0,0,2,0,2,1,4,0
836,7.351799869057777,8.99961934066053,0.0,10.377755067789478,309.563474926367,281.69493755987685,0.0,4.762173934797756,11.941455846009388,7.351799869057777,5,6,338,1948,1973,1,0,1,0,2,1,5,0
837,6.894670039433482,7.426549072397305,5.0689042022202315,8.349263005465042,129.48121237733554,112.71848151889007,0.0,0.0,11.512925464970229,6.180016653652572,6,5,330,1973,1973,1,0,1,1,2,1,5,0
838,7.002155954403621,9.161675199994901,0.0,10.59239344945812,238.7640147382801,142.56230808809255,5.631211781821365,0.0,11.877568578558138,7.002155954403621,5,6,0,1995,2006,0,0,1,1,3,1,6,0
839,7.090076835776092,9.37305428246393,0.0,10.873981630475198,182.91090419026006,104.27195617018407,0.0,0.0,11.779128505744886,6.643789733147672,5,6,352,1946,1995,0,0,1,0,3,1,6,0
840,7.301147805856032,9.405495886750224,0.0,10.917361918636916,165.60576230754708,158.2313840348364,0.0,0.0,11.84939770159144,6.697034247666484,6,8,156,1925,1950,0,0,2,0,4,1,7,0
841,7.338888133838879,9.25339986143663,0.0,10.714358060870449,161.55177316395694,245.5672086740445,4.2626798770413155,4.3694478524670215,11.967180737247824,6.86484777797086,5,8,0,1904,2002,0,0,2,0,3,1,8,1
842,7.060476365999801,9.10719961305667,5.214935757608986,10.520121945755923,243.2696706513528,186.70008828681972,0.0,4.867534450455582,12.071969661006694,7.060476365999801,6,7,312,1966,1966,1,0,1,1,3,1,6,0
843,7.495541943884256,8.987196820661973,0.0,10.361346169581545,344.4165142895481,0.0,0.0,0.0,11.856515169360305,7.495541943884256,5,4,0,1961,1961,0,0,2,0,6,2,10,0
844,7.255591274253665,9.446597562435775,0.0,10.972384866371248,201.7196996690182,255.43072800214057,6.037870919922137,0.0,11.94405831982697,6.775366090936392,5,8,0,1915,1950,0,0,1,1,4,1,7,1
845,7.438971592395862,9.719985298994011,0.0,11.340156271936147,284.28340429095397,223.4737497257084,0.0,0.0,12.049418835484797,7.438971592395862,5,5,1390,1975,1981,1,0,2,0,3,1,6,2
846,7.4815557019095165,9.139595967450425,4.927253685157205,10.5630867572105,177.9248881408199,166.25030802562895,5.459585514144159,4.290459441148391,12.269047444691562,6.913737350659685,7,5,513,1993,1993,1,0,2,1,3,1,7,1
847,6.761572768804055,9.650078074026442,0.0,11.245818166041495,199.66093546684252,137.91817726476376,0.0,0.0,11.801856756822442,6.761572768804055,5,6,460,1972,1972,1,0,1,0,3,1,5,1
848,7.765569081097317,10.727662995502477,0.0,12.722912162008992,207.00458365604737,145.20043925220284,6.18826412308259,3.713572066704308,12.388394202324129,7.175489713624222,6,8,0,1908,1997,0,0,3,0,5,1,10,1
849,7.5256399750415355,9.169518377455928,5.8888779583328805,10.60280884913602,138.3730495505728,193.50299201821488,4.736198448394496,4.61512051684126,12.138863895836725,6.9975959829819265,6,7,0,1976,1994,0,0,2,1,3,1,7,1
850,6.742880635791903,8.39728289474368,5.14166355650266,9.589347150363372,196.9043034417621,164.65379278874116,4.948759890378168,0.0,11.786762130599957,6.742880635791903,6,5,659,2003,2003,1,0,1,0,1,1,3,0
851,7.283448228756631,8.069655306886165,3.713572066704308,9.166640966596429,266.31234773854936,158.2313840348364,4.969813299576001,3.044522437723423,12.2783933071098,7.283448228756631,8,5,0,2003,2003,0,0,2,0,2,1,7,1
852,7.406103381237015,8.871785969150645,0.0,10.20920121267545,208.86851553732612,104.27195617018407,0.0,0.0,12.007621706806335,6.822197390620491,7,5,364,1941,1950,0,0,2,0,4,1,7,2
853,7.275864600546533,9.400547423044127,4.7535901911063645,10.910742113084643,243.2696706513528,233.54928044371184,5.198497031265826,0.0,11.970350312009105,7.275864600546533,6,6,564,1964,1964,0,0,1,1,3,1,7,1
854,7.483806687665835,9.793672686528922,0.0,11.43981680386734,339.1485638738292,175.4419272879768,0.0,6.037870919922137,12.043553716032399,7.483806687665835,5,4,306,1955,1974,1,0,1,1,3,1,6,1
855,6.946975992135418,8.83884181343129,0.0,10.165870866911247,229.17065343570692,111.3211041603443,0.0,4.653960350157523,11.751942365440728,6.946975992135418,5,8,659,1962,2010,1,0,1,1,3,1,6,0
856,6.933423025730715,9.302919553269277,0.0,10.780347539608728,212.5790635460008,212.99080686304876,0.0,0.0,11.898187865760873,6.933423025730715,6,6,505,1978,1978,1,0,1,0,3,1,5,0
857,7.300472814267799,9.002701007197938,0.0,10.381826615638829,171.0788109626732,139.5808765421038,0.0,3.6109179126442243,12.066810578196666,6.553933404025811,6,5,0,1994,1995,0,0,2,1,3,1,6,1
858,7.222566018822171,9.249561085129464,5.247024072160486,10.709246765671606,237.30945026357597,183.27715758280678,0.0,0.0,11.931635799828413,7.222566018822171,7,5,0,1976,1976,0,0,2,0,3,1,6,1
859,7.8838232148921525,9.308283446306147,5.3981627015177525,10.787501485381505,231.45958134957186,225.85376474466798,0.0,4.189654742026425,12.429216196844383,7.321188556739478,6,7,619,1968,1984,1,0,2,1,4,1,9,1
860,7.262628600974241,8.941414628006845,0.0,10.300926936499563,207.8525501248177,95.66487564479634,0.0,5.484796933490655,12.154516158615772,6.815639990074331,7,8,0,1918,1998,0,0,1,1,3,1,7,1
861,6.946013991099227,9.360913230455557,0.0,10.857758045698997,229.00685292204903,191.0357046863262,0.0,0.0,11.786762130599957,6.946013991099227,5,4,841,1965,1965,1,0,1,1,3,1,6,0
862,7.00033446027523,9.176990392294629,0.0,10.612733712597999,229.17065343570692,183.58894020794867,0.0,0.0,11.931635799828413,7.00033446027523,6,5,338,1984,1985,0,0,2,0,3,1,6,0
863,7.045776576879511,8.97853441008332,0.0,10.349907729786853,246.62981049009008,241.4791565063867,0.0,0.0,11.794337924408413,7.045776576879511,5,5,1148,1959,1959,1,0,1,0,3,1,6,0
