,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,log_price,bc_GrLivArea,has_pool,has_miscfeature,alley_access,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,PavedDrive_P,PavedDrive_Y,MoSold_10,MoSold_11,MoSold_12,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,MSSubClass_60,MSSubClass_50,MSSubClass_30
411,1982,208000,80,RL,,13607,Pave,3,Lvl,AllPub,Inside,3,Crawfor,Norm,Norm,1Fam,SLvl,6,6,1986,1986,Gable,CompShg,VinylSd,VinylSd,BrkFace,242.0,3,4,CBlock,3,3,0,5,454.0,1,0.0,118.0,572.0,GasA,4,Y,SBrkr,1182,800,0,1.0,0.0,2,1,3,1,3,6,8,1,3,BuiltIn,1986.0,Fin,2.0,501.0,3,3,Y,400,112,0,0,0,0,No,1500,4,2009,WD ,Normal,12.245293358683455,9.57602471110755,False,True,False,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
153,1239,217500,120,RL,22.0,11064,Pave,2,Lvl,AllPub,CulDSac,3,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1995,1995,Hip,CompShg,BrkFace,BrkFace,None,0.0,4,3,PConc,4,3,3,2,560.0,6,670.0,0.0,1230.0,GasA,5,Y,SBrkr,1239,0,0,1.0,0.0,1,1,1,1,4,4,8,1,2,Attchd,1995.0,Fin,2.0,477.0,3,3,Y,172,24,0,0,0,0,No,0,8,2008,WD ,Normal,12.289954129510877,8.851013410132019,False,False,False,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
353,2640,256900,60,RL,80.0,10400,Pave,4,Lvl,AllPub,Inside,3,NWAmes,PosA,Norm,1Fam,2Story,6,7,1967,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,256.0,3,3,PConc,3,3,0,1,0.0,1,0.0,932.0,932.0,GasA,4,Y,SBrkr,1271,1369,0,0.0,0.0,2,1,5,1,4,8,8,1,3,Attchd,1967.0,RFn,2.0,515.0,3,3,Y,0,120,0,0,168,0,No,0,5,2009,WD ,Normal,12.456442183097975,10.028395170946624,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1459,1306,130000,50,RM,90.0,15660,Pave,4,Lvl,AllPub,Inside,3,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1910,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,3,0,1,0.0,1,0.0,240.0,240.0,GasA,3,Y,SBrkr,810,496,0,0.0,0.0,1,1,3,1,4,6,8,0,0,Detchd,1959.0,Unf,2.0,472.0,2,3,N,0,0,0,0,0,0,MnPrv,0,7,2009,WD ,Normal,11.77528972943772,8.931290599397075,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1655,2538,330000,60,RL,82.0,9044,Pave,3,Lvl,AllPub,Inside,3,NoRidge,Norm,Norm,1Fam,2Story,8,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,526.0,4,4,PConc,4,3,0,6,1225.0,1,0.0,100.0,1325.0,GasA,5,Y,SBrkr,1335,1203,0,0.0,0.0,2,1,4,1,4,8,8,1,3,Attchd,1996.0,RFn,3.0,933.0,3,3,Y,198,92,0,0,0,0,No,0,5,2007,WD ,Normal,12.706847933442663,9.965763524403382,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
404,1382,176000,80,RL,120.0,19296,Pave,4,Lvl,AllPub,Corner,3,NAmes,Artery,Norm,1Fam,SLvl,6,5,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,399.0,3,3,CBlock,3,3,3,3,672.0,5,690.0,0.0,1362.0,GasA,3,Y,SBrkr,1382,0,0,1.0,0.0,1,0,3,1,3,6,8,1,3,Attchd,1991.0,Unf,2.0,884.0,3,3,Y,0,0,252,0,0,0,GdWo,0,5,2009,WD ,Normal,12.078239274020289,9.017788105814498,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
402,804,119000,30,RM,60.0,7200,Pave,4,Lvl,AllPub,Corner,3,OldTown,Norm,Norm,1Fam,1Story,5,7,1940,1992,Gable,CompShg,MetalSd,MetalSd,Stone,294.0,3,4,CBlock,3,3,0,4,510.0,1,0.0,278.0,788.0,GasA,3,Y,SBrkr,804,0,0,1.0,0.0,1,0,2,1,4,4,8,2,4,Attchd,1940.0,Unf,1.0,240.0,3,3,Y,0,0,154,0,0,0,MnPrv,0,2,2010,WD ,Abnorml,11.686878772093667,8.201151973077202,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
63,2748,390000,60,RL,108.0,13418,Pave,4,Lvl,AllPub,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,270.0,4,3,PConc,5,3,3,6,1420.0,1,0.0,430.0,1850.0,GasA,5,Y,SBrkr,1850,898,0,1.0,0.0,2,1,4,1,5,9,8,1,4,BuiltIn,2006.0,Fin,3.0,850.0,3,3,Y,212,182,0,0,0,0,No,0,10,2008,WD ,Abnorml,12.873902018105829,10.092276191936165,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2038,1380,154000,20,RL,83.0,10143,Pave,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,7,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,295.0,3,3,CBlock,3,3,0,3,384.0,1,0.0,996.0,1380.0,GasA,2,Y,SBrkr,1380,0,0,0.0,0.0,1,1,3,1,3,6,8,0,0,Attchd,1963.0,Unf,1.0,364.0,3,3,Y,0,0,0,0,216,0,GdWo,0,6,2009,WD ,Normal,11.944707881395766,9.015569830497128,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
212,1505,149500,20,RL,128.0,12160,Pave,4,Lvl,AllPub,Inside,3,NAmes,Feedr,Norm,1Fam,1Story,6,4,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,90.0,3,3,CBlock,3,3,0,4,1024.0,1,0.0,481.0,1505.0,GasA,5,Y,SBrkr,1505,0,0,1.0,0.0,1,0,2,1,3,6,8,1,3,Attchd,1953.0,RFn,2.0,505.0,3,3,Y,0,0,0,162,0,0,No,0,2,2009,WD ,Normal,11.915051671812877,9.148718704459222,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
505,1740,150000,20,RL,85.0,11050,Pave,4,Lvl,AllPub,Inside,3,NWAmes,Norm,Norm,1Fam,1Story,6,5,1968,1968,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,0,3,301.0,1,0.0,1439.0,1740.0,GasA,2,Y,SBrkr,1740,0,0,0.0,0.0,1,1,4,1,3,8,8,1,3,Attchd,1968.0,RFn,2.0,512.0,3,3,Y,25,0,0,0,192,0,GdWo,0,10,2008,WD ,Family,11.918390573078392,9.373047266974533,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
360,1675,195000,20,RL,,7915,Pave,3,Lvl,AllPub,Inside,3,Timber,Norm,Norm,1Fam,1Story,6,5,1999,2000,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,5,3,1,6,1223.0,1,0.0,443.0,1666.0,GasA,5,Y,SBrkr,1675,0,0,1.0,0.0,2,0,3,1,4,6,8,0,0,Attchd,1999.0,RFn,2.0,435.0,3,3,Y,165,52,0,0,0,0,No,0,12,2008,WD ,Normal,12.180754837545884,9.31399796696408,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
96,925,99000,20,RL,70.0,7000,Pave,4,Lvl,AllPub,Corner,3,NAmes,Feedr,Norm,1Fam,1Story,5,6,1961,1961,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,4,Y,SBrkr,925,0,0,0.0,0.0,1,0,3,1,3,7,8,0,0,Attchd,1961.0,Fin,1.0,300.0,3,3,Y,0,0,0,0,0,0,No,0,7,2007,WD ,Normal,11.502875129116727,8.410010397671872,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1675,864,129900,20,RL,70.0,9100,Pave,4,Lvl,AllPub,Corner,3,NAmes,Feedr,Norm,1Fam,1Story,5,5,1958,1958,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,0,4,521.0,2,174.0,169.0,864.0,GasA,3,Y,SBrkr,864,0,0,1.0,0.0,1,0,3,1,3,5,8,0,0,Detchd,1964.0,Unf,2.0,624.0,3,3,Y,0,0,0,0,0,0,No,0,7,2006,WD ,Normal,11.77452020265869,8.308160710345465,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1620,2019,167500,70,RL,60.0,11414,Pave,3,Lvl,AllPub,Corner,3,BrkSide,RRAn,Feedr,1Fam,2Story,7,8,1910,1993,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,4,BrkTil,4,3,0,1,0.0,1,0.0,728.0,728.0,GasA,3,N,SBrkr,1136,883,0,0.0,0.0,1,0,3,1,4,8,8,0,0,Detchd,1997.0,Unf,2.0,532.0,3,3,Y,509,135,0,0,0,0,GdPrv,0,10,2009,WD ,Normal,12.028738630247258,9.60498110992547,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1079,1795,270000,60,FV,84.0,10603,Pave,4,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,1Fam,2Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,121.0,4,3,PConc,5,4,0,6,682.0,1,0.0,218.0,900.0,GasA,5,Y,SBrkr,909,886,0,1.0,0.0,2,1,3,1,4,8,8,1,4,Attchd,2006.0,Fin,3.0,782.0,3,3,Y,168,45,0,0,0,0,No,0,7,2009,WD ,Normal,12.506177237980511,9.421412575471741,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1531,2062,277000,60,RL,,14364,Pave,3,Low,AllPub,Inside,2,SawyerW,Norm,Norm,1Fam,2Story,7,5,1988,1989,Gable,CompShg,Plywood,Plywood,BrkFace,128.0,4,3,CBlock,4,3,3,6,1065.0,1,0.0,92.0,1157.0,GasA,5,Y,SBrkr,1180,882,0,1.0,0.0,2,1,3,1,3,7,8,1,4,Attchd,1988.0,Fin,2.0,454.0,3,3,Y,60,55,0,0,154,0,No,0,4,2007,WD ,Normal,12.531772785169476,9.638012255889338,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
975,713,99800,30,RL,60.0,10410,Pave,4,Lvl,AllPub,Inside,3,OldTown,Norm,Norm,1Fam,1Story,3,8,1930,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,3,3,0,1,0.0,1,0.0,713.0,713.0,GasA,5,Y,SBrkr,713,0,0,0.0,0.0,1,0,2,1,4,5,8,0,0,Detchd,1936.0,Unf,1.0,371.0,2,2,N,0,75,161,0,0,0,No,0,10,2006,WD ,Normal,11.510923462299555,8.02357160193475,False,False,True,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
146,1659,278000,120,RL,40.0,5664,Pave,3,Lvl,AllPub,Inside,3,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2000,2000,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,4,3,0,6,1158.0,1,0.0,343.0,1501.0,GasA,5,Y,SBrkr,1659,0,0,1.0,0.0,2,0,2,1,5,5,8,1,5,Attchd,2000.0,Fin,2.0,499.0,3,3,Y,212,59,0,0,0,0,No,0,10,2009,WD ,Normal,12.535376392672774,9.299132215858782,False,False,False,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2089,1870,211000,60,RL,,11250,Pave,4,Lvl,AllPub,Corner,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,1,0.0,1,0.0,944.0,944.0,GasA,5,Y,SBrkr,944,926,0,0.0,0.0,2,1,3,1,4,6,8,0,0,Attchd,2001.0,RFn,2.0,608.0,3,3,Y,256,43,0,0,0,0,No,0,5,2009,WD ,Normal,12.259613412458204,9.485164936149646,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1200,1615,248500,20,RL,65.0,9345,Pave,3,Lvl,AllPub,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,156.0,4,3,PConc,4,3,2,1,0.0,1,0.0,1615.0,1615.0,GasA,5,Y,SBrkr,1615,0,0,0.0,0.0,2,0,3,1,4,7,8,1,4,Attchd,2007.0,RFn,3.0,864.0,3,3,Y,168,30,0,0,0,0,No,0,5,2008,WD ,Normal,12.423198124518821,9.25754477358584,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2102,1640,183000,60,RL,72.0,7226,Pave,3,Lvl,AllPub,CulDSac,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,1,0.0,1,0.0,798.0,798.0,GasA,5,Y,SBrkr,798,842,0,0.0,0.0,2,1,3,1,4,6,8,0,0,Attchd,2003.0,RFn,2.0,595.0,3,3,Y,0,45,0,0,0,0,No,0,6,2008,WD ,Normal,12.117241431823558,9.281302894318367,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1601,1096,157500,80,RL,80.0,13014,Pave,4,Lvl,AllPub,Inside,3,Sawyer,Norm,Norm,1Fam,SLvl,6,5,1978,1978,Gable,CompShg,HdBoard,Plywood,BrkFace,39.0,3,3,CBlock,3,3,2,5,528.0,1,0.0,480.0,1008.0,GasA,3,Y,SBrkr,1096,0,0,1.0,0.0,1,0,3,1,3,6,8,1,2,Attchd,1978.0,Unf,2.0,484.0,3,3,Y,168,0,0,0,0,0,No,0,12,2008,WD ,Normal,11.967180737247824,8.665038760702137,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014,960,129000,190,RL,60.0,9873,Pave,4,Lvl,AllPub,Inside,3,BrkSide,RRAn,Norm,2fmCon,1Story,4,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,160.0,3,3,CBlock,3,3,2,5,789.0,1,0.0,171.0,960.0,GasW,3,N,SBrkr,960,0,0,1.0,0.0,1,0,3,1,3,6,8,0,0,Detchd,1970.0,Unf,2.0,576.0,3,3,Y,0,288,0,0,0,0,No,0,5,2006,WD ,Normal,11.76756768334381,8.465629936907348,False,False,False,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2454,1200,119000,50,RM,58.0,8155,Pave,4,Lvl,AllPub,Inside,3,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,7,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,4,3,0,1,0.0,1,0.0,780.0,780.0,GasA,4,Y,FuseA,780,420,0,0.0,0.0,1,0,4,1,3,7,8,0,0,No,,No,0.0,0.0,0,0,Y,0,0,96,0,0,0,No,0,7,2008,WD ,Normal,11.686878772093667,8.802382705853908,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2139,1240,174000,20,RL,42.0,10331,Pave,4,Lvl,AllPub,CulDSac,3,Timber,Norm,Norm,1Fam,1Story,7,7,1985,1985,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,0,5,215.0,4,80.0,970.0,1265.0,GasA,4,Y,SBrkr,1240,0,0,0.0,1.0,2,0,3,1,4,6,8,0,0,Attchd,1985.0,Unf,2.0,528.0,3,3,Y,232,0,0,0,0,0,No,0,7,2007,WD ,Normal,12.066810578196666,8.852241313102747,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1256,1514,190000,60,RL,42.0,8433,Pave,3,Lvl,AllPub,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,0,6,683.0,1,0.0,111.0,794.0,GasA,5,Y,SBrkr,819,695,0,1.0,0.0,2,1,3,1,3,7,8,1,3,Attchd,2000.0,Fin,2.0,394.0,3,3,Y,0,72,0,0,0,0,No,0,6,2009,WD ,Normal,12.154779351142624,9.157899244261756,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1927,1491,178000,20,RL,,7777,Pave,3,Lvl,AllPub,Inside,3,Timber,Norm,Norm,1Fam,1Story,6,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,203.0,4,3,PConc,5,3,0,1,0.0,1,0.0,1491.0,1491.0,GasA,5,Y,SBrkr,1491,0,0,0.0,0.0,2,0,3,1,3,7,8,1,3,Attchd,1996.0,Fin,2.0,571.0,3,3,Y,0,35,0,0,0,0,No,0,11,2007,WD ,Normal,12.089538829274222,9.1343346638384,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
240,1092,79400,160,RM,21.0,1484,Pave,4,Lvl,AllPub,Inside,3,MeadowV,Norm,Norm,TwnhsE,2Story,4,4,1972,1972,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,3,3,0,3,252.0,1,0.0,294.0,546.0,GasA,3,Y,SBrkr,546,546,0,0.0,0.0,1,1,3,1,3,5,8,0,0,Attchd,1972.0,Unf,1.0,253.0,3,2,Y,0,0,0,0,0,0,No,0,5,2006,WD ,Normal,11.282253647235228,8.659514734337927,False,False,False,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1654,858,88000,20,RL,,8125,Pave,3,Lvl,AllPub,Corner,3,NAmes,Norm,Norm,1Fam,1Story,4,4,1971,1971,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,0,4,614.0,1,0.0,244.0,858.0,GasA,3,Y,SBrkr,858,0,0,0.0,0.0,1,0,3,1,3,5,8,0,0,No,,No,0.0,0.0,0,0,Y,0,0,0,0,0,0,No,0,6,2006,WD ,Normal,11.385092093460344,8.297779964483121,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
226,1350,152400,50,RL,63.0,8375,Pave,4,Lvl,AllPub,Corner,3,Sawyer,Norm,Norm,1Fam,1.5Fin,5,7,1941,1973,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,0,5,336.0,1,0.0,240.0,576.0,GasA,4,Y,SBrkr,864,486,0,1.0,0.0,1,1,2,1,4,6,7,0,0,2Types,1973.0,Unf,3.0,627.0,3,3,N,0,0,0,0,0,0,MnPrv,0,6,2008,WD ,Normal,11.934263922234683,8.981927569288189,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2424,1118,171000,80,RL,76.0,9880,Pave,4,Lvl,AllPub,Inside,3,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,2,5,522.0,1,0.0,574.0,1096.0,GasA,3,Y,SBrkr,1118,0,0,1.0,0.0,1,0,3,1,3,6,8,1,1,Attchd,1977.0,Fin,1.0,358.0,3,3,Y,203,0,0,0,0,576,GdPrv,0,7,2008,WD ,Normal,12.049418835484797,8.69508591056773,True,False,False,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
352,2064,235000,20,RL,56.0,18559,Pave,3,Lvl,AllPub,CulDSac,3,NWAmes,Norm,Norm,1Fam,1Story,7,5,1978,1978,Hip,CompShg,Plywood,Plywood,BrkFace,383.0,4,4,CBlock,4,3,0,6,1206.0,3,186.0,656.0,2048.0,GasA,3,Y,SBrkr,2064,0,0,1.0,0.0,2,0,3,1,4,7,8,2,2,Attchd,1978.0,Fin,2.0,550.0,3,3,Y,200,0,0,0,0,0,No,0,8,2008,WD ,Normal,12.367340793126296,9.639532764064613,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1837,1671,173000,60,RL,58.0,10852,Pave,3,Lvl,AllPub,Inside,3,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,0,6,786.0,1,0.0,173.0,959.0,GasA,5,Y,SBrkr,959,712,0,1.0,0.0,2,1,3,1,3,7,8,1,3,Attchd,2000.0,Fin,2.0,472.0,3,3,Y,0,38,0,0,0,0,No,0,2,2006,WD ,Normal,12.061046873479915,9.310294097409777,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
122,1585,184900,60,RL,74.0,7632,Pave,3,Lvl,AllPub,Inside,3,SawyerW,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,96.0,4,3,PConc,4,3,0,1,0.0,1,0.0,784.0,784.0,GasA,5,Y,SBrkr,831,754,0,0.0,0.0,2,1,3,1,4,7,8,0,0,Attchd,2005.0,RFn,2.0,449.0,3,3,Y,100,77,0,0,0,0,No,0,3,2006,WD ,Normal,12.127570417375216,9.228573891088883,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1711,1319,123000,20,RL,79.0,10634,Pave,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,3,3,0,4,428.0,2,180.0,0.0,608.0,GasA,3,Y,SBrkr,1319,0,0,1.0,0.0,1,0,3,1,3,5,6,0,0,Attchd,1953.0,Unf,1.0,270.0,3,3,Y,66,0,0,0,0,0,GdWo,0,11,2009,WD ,Normal,11.719939634354555,8.946416576045825,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
599,1073,120000,20,RL,,9981,Pave,3,Lvl,AllPub,Corner,3,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,340.0,3,3,CBlock,3,3,1,4,221.0,1,0.0,852.0,1073.0,GasA,4,Y,SBrkr,1073,0,0,0.0,0.0,1,0,3,1,3,6,8,0,0,Attchd,1967.0,RFn,1.0,270.0,3,3,Y,0,90,0,0,0,0,MnPrv,0,3,2008,WD ,Normal,11.695247021764184,8.63301278193084,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
570,924,110000,20,RL,88.0,7990,Pave,3,Lvl,AllPub,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1975,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,4,3,0,1,0.0,1,0.0,924.0,924.0,GasA,3,Y,SBrkr,924,0,0,0.0,0.0,1,0,3,1,3,5,8,0,0,Detchd,1981.0,Unf,1.0,280.0,3,3,Y,0,0,0,0,0,0,MnPrv,0,4,2008,WD ,Normal,11.608235644774552,8.408392338531446,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
339,1382,128500,50,RM,,12358,Pave,3,Lvl,AllPub,Inside,3,OldTown,Feedr,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,0,3,360.0,1,0.0,360.0,720.0,GasA,3,Y,SBrkr,854,0,528,0.0,0.0,1,1,2,1,3,7,8,0,0,Detchd,1991.0,Unf,2.0,660.0,3,3,Y,237,0,0,0,0,0,No,0,5,2007,WD ,Normal,11.763684183317412,9.017788105814498,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1104,1385,166000,50,RL,71.0,8520,Pave,4,Lvl,AllPub,Corner,3,NAmes,Artery,Norm,1Fam,1.5Fin,5,4,1952,1952,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,2,CBlock,3,3,0,3,507.0,1,0.0,403.0,910.0,GasA,2,Y,SBrkr,910,475,0,0.0,0.0,2,0,4,1,3,6,8,0,0,Detchd,2000.0,Unf,2.0,720.0,3,3,Y,0,0,0,0,0,0,MnPrv,0,6,2010,WD ,Normal,12.01974306733868,9.021109861045668,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
