,GrLivArea,SalePrice,MSSubClass,LotArea,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,HeatingQC,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageQual,GarageCond,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,log_price,bc_GrLivArea,has_pool,has_miscfeature,alley_access,BldgType_TwnhsE,HouseStyle_2Story,HouseStyle_SFoyer,PavedDrive_Y,MSSubClass_60,MSSubClass_50,MSSubClass_30,bc_LotArea,log_MasVnrArea,yeo_TotalBsmtSF,log_first_FlrSF,yeo_GarageArea,log_WoodDeckSF,log_OpenPorchSF,yeo_LotFrontage,log_EnclosedPorch,MSZoning_RM,paved_street,LandContour_Lvl,LotConfig_CulDSac,LotConfig_corner_inside_FR2,Neighborhood_NoRidge_NridgHt_Veenker_StoneBr,Neighborhood_Somerst_Timber,Neighborhood_ClearCr_CollgCr_Crawfor,Neighborhood_Mitchel_NPkVill,Neighborhood_NAmes_SWISU_Sawyer,Neighborhood_BrkSide_Edwards_Blueste_OldTown_IDOTRR,Condition1_near_RR,Condition1z_Feedr_Artery,RoofStyle_Gable,RoofStyle_Hip,RoofMatl_CompShg,Exterior1st_VinylSd,Exterior1st_MetalSd,Exterior1st_Wd_Sdng,Exterior1st_CemntBd,Exterior1st_WdShing_Stucco_AsbShng,Exterior2nd_VinylSd,Exterior2nd_MetalSd,Exterior2nd_Wd_Sdng,MasVnrType_Stone,MasVnrType_BrkFace,Foundation_PConc,Foundation_CBlock,Foundation_BrkTil,CentralAir_Y,Electrical_SBrkr,Electrical_Fuse,GarageType_BuiltIn,GarageType_Attchd,GarageType_Detchd,No_Garage,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,no_fence,Fence_GdPrv,Fence_MnPrv,Fence_GdWo,SaleCondition_Normal
MSSubClass,0.06369174508381781,-0.08810330728027159,1.0,-0.3399502003906868,0.05342688176433013,0.06197342142716112,0.04612833594723804,-0.06334757079714205,0.039507546376659,0.04327069056549137,0.03066812043688802,-0.06114382922676736,0.08913350196263263,0.006736600349634567,0.07057579383917768,0.049394700501800407,-0.07873130485325283,-0.03117007260661131,-0.056817495446041186,-0.11127868696396552,-0.002537597394341646,0.29453199514235323,0.020132770954823725,0.0064802133104608535,-0.019499155717359704,0.1474291025387278,0.16884114994085075,-0.02725211075749025,0.24055126737588373,-0.008935045739023964,0.018911356374403054,0.0014271244223216144,-0.05808488905990721,-0.053231190622932384,0.05021700850473478,-0.049578094092557166,-0.09987908361919993,-0.12031831466286515,-0.0439458987467862,-0.05583178357408962,-0.02169428175648722,-0.006811571280426008,0.014536508031995313,-0.0053162289489828846,-0.08511562545865428,0.07359509656381619,-0.029103395380930857,-0.0390148699607387,0.15130317440182725,0.5178673806064236,0.3340709730321057,0.18908762710393529,-0.019816810121671396,0.026280476600303426,-0.06469627268914885,-0.14287972219635722,-0.4850472633127657,0.010872041209358637,-0.2109784394909835,-0.2897904021782472,-0.09965431727223872,0.012863022611248366,0.04049984962207785,-0.4668374876215939,-0.04591880511126733,0.2809417935343765,0.009762779984917954,0.03141159365285786,-0.0367549089756812,0.027197705735308178,0.06634194810123042,0.053940991765783826,-0.09556433719958536,0.05323306400086646,-0.1988069293048015,0.019311177232500393,-0.013017410342061327,-0.027715535974567874,0.15078119593036524,-0.158234462228483,-0.005372448209567006,-0.07864657795709,0.04903198832393127,-0.04657788290138826,0.21875844663751828,-0.038344496791253194,-0.08766841409414174,0.048652868574293406,-0.06361316059913925,-0.0015263088853082877,0.01738787382131488,0.0784241838628936,-0.07771892136588757,0.0029942928739821275,-0.0934656620279234,0.030564764326487238,-0.03056476432648728,0.08043900525643785,-0.1511728356913206,0.04672461774309694,0.11817415592604129,0.027770725187487123,-0.05500482302725809,-0.028024512360216667,0.13341920912484104,-0.022197724569486973,-0.0882728968691171,-0.09721659061189421,0.00675091163404794
HouseStyle_SFoyer,-0.18459603060585225,-0.08882938464050877,0.18908762710393529,-0.06255560359780546,-0.007473077907335671,0.038496081784467964,-0.10221546891144921,0.039538027257494175,0.04279414998121937,-0.015450135365742386,-0.08995484685501068,0.04465358133808473,0.07488427135820104,0.028768717335476462,0.291890620314297,0.14672619328511197,0.12287056798688716,0.04905358775518509,0.025777681655309245,-0.19854725039371116,-0.07821453143776023,-0.14069203541883019,-0.01763659738147599,0.16540451661222327,0.06801668818406977,-0.13136460936367558,-0.135102444801644,-0.146679342852042,0.014645868084832517,-0.07909723417156257,-0.1581450891630286,0.01958993219162385,-0.08031368212219027,-0.11302081393060326,0.030128880689093057,-0.04695939587306546,-0.06314456551829925,-0.06643683221191267,-0.0167142541242532,-0.0537915214793948,-0.00953491021603539,0.0006935440208680117,0.004619009149582453,-0.03916424685250655,-0.08706223583455097,-0.21362136111303784,-0.010360807267135928,0.003874169038178269,-0.03676587427130673,0.008246431671703658,-0.11641764179272673,1.0,0.04463317022421823,-0.08764359865671212,-0.0626594581151792,-0.038645065381219944,-0.07352078419834943,-0.01888948654686135,-0.059913719500366794,-0.07590938112941781,-0.03769738905684992,0.04479562525996958,-0.07723198879404058,-0.052573270759052305,-0.04296794245443275,0.016339550548965607,-0.05188447446908982,0.05788373460195695,0.06856231289211992,-0.07710474308050512,-0.05974724972162385,-0.050002045580070424,-0.030309669717142107,0.11234037513413453,0.05474049416542181,-0.02195186749658094,-0.01013192009327368,-0.018982258535432922,0.0637987396701618,-0.06630113604029918,-0.009454068802166172,-0.06574491678974545,-0.013531346098515442,-0.05741365506821071,0.07876807317985143,-0.0226284600579515,-0.07077963150221464,-0.013274565709270797,-0.065017786475009,-0.012232766656442575,-0.006715235702347269,-0.050473015188266586,0.09732179033526689,-0.06301803422747375,0.030535493121390492,0.05123593884583077,-0.05123593884583076,-0.01875637324137184,-0.05366647179127139,-0.0038758962077884893,0.07571483754975064,-0.01907929237872178,-0.03528837779776203,0.014804464823512428,-0.026285614872225225,-0.003620671281250206,0.030281259013368256,-0.005508354108875268,-0.007313812601193259
Fence_GdWo,-0.10659729686452703,-0.09234769807643765,-0.09721659061189421,-0.0011443199874268824,0.04931113122916747,0.021779742280487357,-0.11496399253808673,0.08673284702291065,-0.07586963919704595,-0.1097656656787771,-0.09600561946672714,0.015506543645505796,-0.1067345306047745,0.02692476973559628,-0.04890713142105242,0.0016329668143547226,-0.0006079244414171022,0.02949838978474007,0.01796820325840183,-0.06745249487283145,-0.08351543241391143,-0.0930170409138324,0.008624064375514103,0.0008349973687708551,0.04270170488528938,-0.1403950642165837,-0.05513951899563722,-0.013585912761942731,-0.040188398290254064,-0.10726855119709114,-0.07136001970715436,-0.002215176128376132,-0.02359171246918632,-0.05419271052941242,-0.08556348667690354,-0.0833937044580466,-0.00698623783805659,0.0018421094226701087,0.021256228533386278,0.016344721917925582,-0.01127705303247291,-0.00814868440360819,0.009120970471047873,0.0005212493435201409,-0.09648738954632816,-0.11148567929116562,-0.012253851411650165,0.023930911693243018,-0.03681080893478782,-0.06155679135954492,-0.0891773645525775,-0.005508354108875268,0.03706942196375075,-0.06158425784634928,0.014646497831211793,0.007938407710424453,0.015625209438313775,-0.057068472163057736,-0.05816026221376385,-0.02897835791031052,-0.07080061536008939,-0.008635223369784457,-0.10229980862569692,0.031217847090218822,0.0068810923714142285,-0.04185518310936596,0.011183040329204023,0.04955386609634849,-0.01564525512508948,0.018631961962047337,-0.061448571558156966,-0.059138020910808546,-0.04287748156902016,0.004937303384761414,0.19173494029700977,-0.04921351888889806,-0.0014849987546999822,0.04610634723592843,0.013634862528430719,-0.026000783798501605,0.023570633297499605,-0.08031771146871672,0.032559309218260786,0.034451094168072474,-0.015052134361163252,0.03554441667184955,-0.07814132724993203,0.02524851964340104,0.037547200805848814,-0.037459460907280265,-0.04466042395998065,-0.1387714554215708,0.149276681064099,-0.021515671290160472,0.016945665533045558,-0.023075775364067245,0.023075775364067245,-0.007916926610753794,0.0031950563715890646,-0.009067610325499128,0.0010130191837340017,-0.07540552301540408,-0.04059878943033772,0.10197341420188494,-0.406145289010939,-0.04325907522283892,-0.07993271655664178,1.0,0.020267921120383666
KitchenAbvGr,0.14757289583189187,-0.09715318549686386,0.24055126737588373,-0.010914948903938366,0.08386943141908103,0.04112164835443949,-0.1542695116298479,-0.07065865918050991,-0.12770694821903084,-0.13471593414778085,-0.1320971618460762,-0.021823122578108155,-0.18743372624612933,-0.1779711124310478,-0.07108555717698671,-0.1640710479714416,-0.10057263249985017,-0.08159877958578364,-0.040042450828542395,0.11079464878030966,-0.1425609953644889,0.10824347644730023,-0.012561691597803792,-0.023905976774174144,-0.07288526530559641,0.21426553391232075,-0.027561947680203595,0.27652240210057405,1.0,-0.14767701513631218,0.3133743967132475,-0.007422115772962185,-0.12079455583394026,-0.14751970686767626,-0.11852246426143792,-0.009015140215625394,-0.1643067269201646,-0.19306254659738054,-0.017854224345543755,-0.057460290195519036,-0.01018522423113593,0.042012482130033287,0.044176668216777897,0.05773507805767266,-0.10753595249389,0.15009469590916286,-0.011067450331508494,0.02826554816060497,0.0671095703084308,-0.05559694728231182,0.04703387476393893,0.014645868084832517,-0.12650443961668142,-0.09362119668846659,-0.05797382502535923,-0.04128079315027953,0.011094023602031274,-0.03691258868018265,-0.02773142737104805,0.07331671894332274,-0.04644848829165309,-0.0871602088785053,-0.10604364107849816,0.03730095963829831,0.029394635760511323,0.07318641925415524,0.010100313708802516,0.02366289161309029,-0.04667200557534774,0.04836294127465074,-0.06382221980286842,-0.0534123588696219,-0.04160197854142464,0.023150075824963916,0.0801401140353673,0.06447113574288009,0.002267739399085101,0.1038128964075671,0.0026705392451028768,-0.008475499500081455,-0.029485220551036938,-0.04729086765469562,0.00371747002119401,0.028650584296303395,-0.03907079091562836,0.05432367272787834,-0.05711547071263911,-0.0037403858595691296,0.03141630956793996,-0.0423728781482659,-0.017983799165816314,-0.06965369598924365,0.018028585978121934,0.012959245959700856,-0.22762779586454693,-0.12475313575579025,0.12475313575579026,-0.0022460183245561266,-0.1464347925319826,0.06091894754252558,0.17094130052441886,-0.06331189270543244,-0.09681368949483503,0.06590125962362342,0.07155234255609802,-0.024834211872842522,-0.046827347510559565,-0.040188398290254064,0.014658117432035803
LotConfig_corner_inside_FR2,-0.07536921974555742,-0.11170916885374246,0.027197705735308178,-0.18511641378292829,0.3276032533094445,0.025659225251960308,-0.08125411159198366,0.037679494452342865,-0.12489806073235353,-0.07020839712467737,-0.0493882260723474,0.0008445619395203197,-0.07535242360420291,0.0024098614982909273,-0.11175064643691403,-0.07740994371774433,-0.07927339659212694,-0.04184250877578702,-0.043829199203013584,0.06352967891959334,-0.03417077805861674,-0.0185613433687429,0.025101855382629226,-0.02890952438532061,-0.06264665607840979,-0.04672112715757609,-0.0595785012450769,-0.027604535501814284,0.04836294127465074,-0.03410038970013252,-0.03982556188263054,0.027680560805409437,-0.07473229446175775,-0.06240388686483994,-0.10632469914877717,-0.11381407843733078,-0.06085481376905408,-0.061232752931882954,-0.048009219670854274,-0.014224893503692628,-0.005528872201188695,-0.018645279112301,0.022696469916008356,-0.008916588714411816,-0.11647571666524072,-0.06832849749798826,-0.0258516306842881,-0.006477884608180257,0.07027736618128005,0.01289502164941043,-0.034575954599021456,-0.07710474308050512,-0.05500038654869495,-0.0949708246308575,0.08166599006113257,0.043645767545874736,-0.17692308259843936,-0.04860610305235069,-0.030644735671851987,-0.08542496999176152,-0.10677634682340172,-0.08195144266560858,-0.028460277031095202,0.044473814108599664,0.061470782908323744,0.10690070913992308,-0.01345773272194577,0.005671813776753592,-0.9650365413116574,1.0,-0.03982400461884966,0.025952646264230474,-0.06937592869785293,0.001608119472529304,0.045788081960710894,0.09239640990675421,-0.04362757998991701,0.0599724203718329,0.01626593437232379,-0.00422216623211807,0.03552791732412999,-0.042213572416424684,0.08260108199770412,0.048497077775451564,0.016228022538843773,0.043216585599017344,-0.04540952199739435,0.08232964435421397,0.032628953856695585,0.025495781186962895,-0.06975181734722098,-0.03534140337973504,-0.00785969310978364,0.08220968797327008,-0.043095835089254124,-0.06406597082528849,0.06406597082528852,-0.0424172383908563,-0.06133286760000995,0.07575815021997362,0.048564753986829357,-0.1059951560422728,-0.004667226855806654,0.07409783668989713,-0.016916794178937485,-0.01960216583899947,0.018163138809772918,0.018631961962047337,0.002129168509158565
SaleCondition_Normal,-0.07004152027203045,-0.1452779669050954,0.00675091163404794,-0.037583842424720286,-0.013138412419970167,0.0034581801416505033,-0.14088541818097142,0.11172971246379079,-0.13700105338991986,-0.10916064207612436,-0.1292299126360773,0.021213715035145582,-0.12315878505308056,-0.06726029601033671,-0.06807718543167167,-0.00895920464283141,-0.04163389293919624,0.03376037943948051,0.039971576249541965,-0.1068779293642174,-0.0828975478209475,0.023200504757065435,-0.0007756899085836006,-0.025148042095522002,-0.004264646500564328,-0.0874465000742423,0.012625932356729397,0.027658271905571383,0.014658117432035803,-0.11937766872296594,-0.049015478105760235,-0.005818640341748568,-0.010850261563656823,-0.0419118593875968,-0.11836544956880474,-0.07467692908038066,0.0001030784530860223,0.003856572897281389,-0.019104407805531482,-0.0001013656586696091,0.013836416756718628,0.02031657162308646,-0.057700577594444975,0.0957674149989263,-0.11806350894642575,-0.07308979531038148,0.015034902692952538,0.03441468045471423,-0.027202166670197495,-0.027590586785140897,0.007380540705396573,-0.007313812601193259,-0.04888771371730635,-0.018771063260149413,0.0392007430373688,0.02258185384762094,-0.033981342461678846,-0.08091165151802673,-0.12995759365175674,-0.10874470603723338,-0.07855686697730191,-0.02814453042356081,-0.07614444359412048,-0.04949651820747903,0.020639444231931203,0.0036212530189927874,0.02999033339389476,-0.00529392607268285,-0.006591396377417765,0.002129168509158565,-0.08976323248599824,-0.12303235358930557,0.01940117364455127,0.036193419985158716,0.08288371855809734,0.02243210951848511,-0.027200215930025563,0.028454185261514685,0.040481597401242374,-0.029990260034327084,0.033896569568543984,-0.11306107052853531,0.021262363208039516,0.04515392199416405,-0.01737635379707167,0.04447826165599705,-0.11661043512766316,0.020892155595786943,0.05547745961214236,-0.15972007943548713,0.002647926474632606,-0.1200261265075802,0.09358377195315026,0.025237137136193716,-0.024944260456764917,-0.05693407973260972,0.05693407973260975,-0.02972609493416894,-0.044643843297757294,0.07001672545069222,-0.002342819069952279,-0.0935636983199132,-0.004179950358116987,0.09023560971339051,-0.049680123372389445,0.04133465979000364,0.02135980258370941,0.020267921120383666,1.0
alley_access,0.014055573343952063,-0.11591223344072311,0.15130317440182725,-0.11991126118334608,0.1128659123755698,0.031775160420826856,-0.06517350529032545,0.1054132058764419,-0.288561214170136,-0.03054355513747004,-0.05593943856202049,0.016347820592100513,-0.09762533722072028,-0.02923373144932166,-0.13893352715070956,-0.17512656042781466,-0.1626040383270866,-0.04417571314254461,-0.05786036203336988,0.056134383919086886,0.03062206525682787,0.12925526615072178,0.047292427921335305,-0.09701354680806742,-0.021932936982989728,-0.014175899549314955,-0.03235360056023549,0.02226857197132451,0.0671095703084308,-0.016373602547505313,0.009714263341738638,-0.05251826387456327,-0.10854726239629789,-0.10754026053563366,-0.20628931974973927,-0.08543090887005358,-0.10911042628142,-0.1018155137979731,-0.02594440762171268,0.004343397730261475,-0.014800397040888402,0.03275973650135752,-0.003941040402561557,-0.01030164396761685,-0.12355437390912868,0.024615365212027493,-0.016082381243595418,0.02299793410024467,1.0,0.03269739211857285,0.08123296516879844,-0.03676587427130673,-0.2487870318205904,-0.10299944700835724,0.13974287912804728,0.06640983546981476,-0.14089585630513077,-0.134083606348698,-0.12862213138723572,-0.13815978089340483,-0.07782911562894922,-0.12483478120797858,0.003997579144886487,-0.1794108221042328,0.2082048585713411,0.2632715484487921,0.014677011495812013,-0.02151548808001073,-0.06782022639207545,0.07027736618128005,-0.09274161978935007,0.1656001734430777,-0.09287376707813104,-0.06192319835127328,-0.12715166438640585,0.3284407708567762,-0.046525270489444305,-0.021038335429392995,0.0547639558769367,-0.07229890495129822,0.011182630283847982,-0.10565430724020146,0.14076702723252849,0.1136198077868342,-0.001390806703511054,0.07815990717433562,-0.09817143021431489,0.1414057636827099,0.10008662869270155,-0.01837597930626865,-0.13290048108060318,-0.03408721999737833,-0.11716714023971911,0.2283524085913939,-0.13580212154774407,-0.10940451967271149,0.10940451967271139,-0.05284205093444316,-0.23998037757575433,0.26688807599288916,0.06358323869641133,-0.09237218513565104,-0.10925790221994693,0.14605247597620036,0.03187152419933018,0.02076275721670066,-0.03253988969390477,-0.03681080893478782,-0.027202166670197495
Exterior2nd_MetalSd,-0.07513978680808148,-0.11298151171596614,0.048652868574293406,-0.08376516931240735,0.08424836598927181,0.019083490182152586,-0.12883184893134383,0.10561332479538003,-0.18744736109191976,-0.18217356508997876,-0.09308236862740746,0.07477962260377564,-0.13294440629450768,-0.04609637849034237,-0.10890419559123633,-0.06957113078334012,-0.030885183177310406,-0.021511781611991767,-0.042837637653495075,-0.032851261919043515,-0.07238869759877331,-0.023850926791102435,0.08574253883064228,-0.04783961551388294,-0.015343381198154368,-0.11826908975536861,-0.08001436051667679,-0.051610814007850184,-0.0037403858595691296,-0.10060077033720141,-0.08664774325235551,-0.015371792139219664,-0.10757632234878493,-0.10584390462754345,-0.19010758908513298,-0.10403915858963668,-0.018782518286804117,0.008277247937605916,-0.025665559746264766,-0.009160806684766456,0.016182902008882786,0.033746488400953935,-0.026835241893088353,-0.01927287339865508,-0.1321649468600378,-0.08067891390401138,0.028826779923821773,0.009272918545450641,0.1414057636827099,0.07169113650630764,-0.07176707302065095,-0.013274565709270797,-0.023558763394840837,-0.1431056848140887,0.15779021908147986,0.027513924115863456,-0.09382037831992161,-0.04922963337169697,-0.08250836397289053,-0.08409301072763924,-0.07234007013764614,-0.13669811879731353,-0.11255619628170076,-0.08342902413938497,0.12564443285282867,0.11004818353780171,-0.006731926489850821,-0.030637218587478657,-0.0777096475732917,0.08232964435421397,-0.0193102119164687,0.04157203267327597,-0.11147136927204582,-0.07362239877934756,0.10167856095081257,0.1631591102158365,-0.03374908520125875,0.08322446699076741,0.012128316727889471,-0.004752740557261492,0.047701289060705296,-0.2984756250085797,0.967807191788518,-0.17202048562311734,-0.08754595710936404,-0.0918910218494427,-0.30122651198562406,1.0,-0.17751497443846811,-0.03527305818073366,-0.03624263124696114,-0.13648159966307252,0.067127586674046,0.11108895443575856,-0.019668249058694937,-0.1172044568946393,0.1172044568946393,-0.07070870090141348,-0.1379024958216372,0.18380933488547516,-0.008294028946063924,-0.08531127412186644,-0.08796175285927797,0.15766663332866476,-0.0743006392554835,0.007109792880396823,0.06310919495398974,0.02524851964340104,0.020892155595786943
Exterior1st_MetalSd,-0.0809198968493433,-0.12143513426183261,0.04903198832393127,-0.08962583515609858,0.09072382591555397,0.019389764827623324,-0.13787778838076123,0.1073200951891005,-0.19919207338437497,-0.18286832658876614,-0.10229962158747108,0.06624248602030167,-0.13357933995047958,-0.04296058426994819,-0.10364788471929197,-0.07514099130606211,-0.040353031219317,-0.029753488670590477,-0.05171035576437195,-0.022599230808861552,-0.08218007787232426,-0.01876648963262104,0.08546216360410233,-0.04907134598634102,-0.015733221742611537,-0.11397109890440857,-0.08106990442399249,-0.05126060869405893,0.00371747002119401,-0.11598369104010191,-0.09298959438854931,-0.025351778091958602,-0.11369169833287981,-0.11242707414730911,-0.19443630547360946,-0.11169145617993977,-0.03376088688623537,-0.004704295823665836,-0.025772775573809286,-0.008382618689192616,0.016076047397183702,0.029852086141245352,-0.026849125492673445,-0.0060866200094173185,-0.14187982745247435,-0.08718176368474062,0.028694005197166996,0.00023515360070167597,0.14076702723252849,0.06536852418772063,-0.06928598465376319,-0.013531346098515442,-0.03388698167759751,-0.14365525014493782,0.15205513141498558,0.057095766527135064,-0.09913397521032191,-0.044935288792738386,-0.08451067087341169,-0.0970127633281132,-0.08268219341793473,-0.12962289939436478,-0.1136848019056001,-0.08413865902203113,0.13735971856625084,0.1175271215152442,-0.006639772160691753,-0.03536788964310612,-0.07797417624629288,0.08260108199770412,-0.02494721297377791,0.03511236419818404,-0.1119621412674761,-0.06658328561346881,0.09700914987341684,0.17344403329823366,-0.033959549166522655,0.10497376656319048,0.005079304608675664,-0.005469000181592951,0.04780378215686625,-0.305694466551418,1.0,-0.18105855570012422,-0.08773406221883148,-0.09208846295688852,-0.298583282123951,0.967807191788518,-0.16915204859589716,-0.03565352545209858,-0.030510519281474854,-0.14075847825206314,0.06253479404035771,0.13011516435731893,-0.03248460451923935,-0.12242649762526467,0.12242649762526481,-0.05811293049053785,-0.1521190245143676,0.18600708252257514,0.005374484225777062,-0.08966907538382786,-0.09226610545774955,0.15921168377024714,-0.08475394393571596,0.006781376789861317,0.07178413509234047,0.032559309218260786,0.021262363208039516
Exterior1st_WdShing_Stucco_AsbShng,-0.04444333957035867,-0.11336558345888151,-0.038344496791253194,-0.03238852073891004,0.08806054620467842,-0.011827501405368975,-0.11527480256332832,0.04198108658391657,-0.2273273324757585,-0.12028862746966391,-0.09482457428605041,-0.03625641403582148,-0.14739717594238447,-0.06836701546852192,-0.05571552744043485,-0.11604784518867084,-0.09060693121268373,-0.02015226038066745,-0.023625148030103682,-0.013901839496875243,-0.07457820477513541,-0.0039567464041499415,0.01681569951813544,-0.021945055495629258,-0.0033845360891864747,-0.1011140952990759,-0.08194965630716272,-0.04516214727266585,0.05432367272787834,-0.05674077669845396,-0.02920230730331245,-0.05037102525491339,-0.0010589912438714291,0.02136678899369887,-0.20285628982196513,-0.11569845128665027,-0.07437815144018096,-0.08224631232846513,-0.020172257661109846,-0.010420875960896454,0.010633589301106647,-0.028272908434166875,0.04595550892795289,0.005582247320340285,-0.14857215226293632,-0.051984687412886026,0.03455843403541714,-0.039458898261161064,0.07815990717433562,-0.06281515926116733,-0.03335145626442312,-0.0226284600579515,-0.15176346906255528,-0.0851248453367804,0.08121027736910556,0.15084307095050015,-0.03687613119853874,-0.11010561535457841,-0.11875774006415633,-0.05885687413570002,-0.1172305156030926,-0.04929893991610254,-0.08603163623519527,-0.012056997624703641,0.14422188799837307,0.10907765787143443,-0.04012855600071601,-0.0322195327403797,-0.040941413117774585,0.043216585599017344,-0.06306182594722536,-0.049864085822297045,0.007587024673442049,-0.04814643412002631,-0.022313681224830597,0.19318293757244048,0.013839855050595663,0.052604104671022736,-0.0031311596949018506,-0.015117951631407956,-0.07470382693433755,-0.15381017321446447,-0.09208846295688852,-0.09109961370371321,-0.04414339408534012,1.0,-0.15188777490801506,-0.0918910218494427,-0.07413741105517092,-0.04957599689053845,-0.1024033924697774,-0.09932952186453123,-0.014436431952580021,0.14947625013386953,-0.1557679705914881,-0.11271393329204603,0.11271393329204599,0.0014604208657494925,-0.13926385735963276,0.11306111451150525,0.048370024468118805,-0.06604305306873784,-0.08780252378709306,0.11498794325006706,-0.05473572065660219,-0.030298138275170153,0.05822507697382588,0.03554441667184955,0.04447826165599705
Fence_MnPrv,-0.1257052750781517,-0.1565962528197371,-0.0882728968691171,-0.03299556302561912,0.06736630669139268,0.0021745462654667795,-0.17738199624618348,0.14148089055519864,-0.18232001668217349,-0.1559647254157989,-0.20130070270205674,0.05639248988512213,-0.10450038030310406,0.017049293566947347,-0.057180622088761436,-0.03159715127835491,-0.03713737515386144,0.10876576466526842,0.10245692393153558,-0.09818409270174995,-0.12887793199519132,-0.05258962325523871,-0.007954379052963987,-0.002655234840139352,0.019632169119997295,-0.16937361434536474,-0.08226708194931709,0.004946032671064154,-0.046827347510559565,-0.144010260799188,-0.09004241622564844,-0.014097037761306582,-0.036830636404932865,-0.07346378560256006,-0.17418662421148878,-0.14345431923177643,-0.0025548125327481117,0.016230702523245526,-0.023425978905828385,0.04460480543421742,0.011033321725724526,0.07870225390209294,-0.02437985792762178,0.03368141231854412,-0.15210656017023647,-0.13527304477078855,0.007206507859796247,0.11176573948043331,-0.03253988969390477,-0.09799830595042379,-0.07363558349003294,0.030281259013368256,-0.029071322840527037,-0.07936258179490112,0.06702414442431542,0.032329015173707995,-0.008320377517179674,-0.06997183660870737,-0.08591346484270142,-0.09810871024059406,-0.11246777982716237,-0.03378680714013537,-0.10509926808275628,-0.005806909004389487,0.07096582814220297,0.06745619780953616,-0.01190991864297357,0.0019893819717213095,-0.012309267267466286,0.018163138809772918,-0.12132265072102624,-0.10623451353577605,0.004586266667066976,0.03436567192125368,0.06651848483049397,0.1073680391894534,-0.0326295604955342,0.0741620654779001,-0.008205319206236385,-0.00023755860745517873,0.02701356714237342,-0.18136115704828915,0.07178413509234047,0.05171702550374612,-0.04332632583485564,0.05822507697382588,-0.1704234086266734,0.06310919495398974,0.05715248066463259,-0.06007246939249008,-0.03318303640421849,-0.1966089847690854,0.15618787838573228,0.07614536324369062,0.0004208968935634378,-0.06326114303524318,0.06326114303524322,-0.06197152222009724,-0.0788174502718529,0.1304477499754086,-0.01951739501797399,-0.09866278738875543,-0.032001090426103586,0.11721172349055418,-0.7295923424288699,-0.07770985131945658,1.0,-0.07993271655664178,0.02135980258370941
Exterior2nd_Wd_Sdng,-0.04911555617489653,-0.1657697706214304,-0.06361316059913925,0.024396074270489686,0.09779841552043635,-0.045539755742205604,-0.16181860172599843,0.12110073596181516,-0.37811403682408723,-0.2559711873276412,-0.1981523354659099,-0.004599916382875669,-0.23244214833940688,-0.09035099909511475,-0.08995319882186571,-0.1564294174435246,-0.10641984711577104,0.028486906073939736,0.046178518893474366,-0.03118966358059039,-0.15022075001327645,-0.017815200934076066,0.05781413769100069,-0.0604514490659564,0.001935902390414628,-0.1796085806168158,-0.10163656438609037,0.017441374818423405,0.03141630956793996,-0.17366675029490544,-0.015268519624085661,-0.11252463805361244,0.00911815376175074,-0.012879119562247117,-0.3326484278835611,-0.17005052744427887,-0.05338606963228816,-0.04410869321568774,-0.009367321647972339,0.09321516470642,-0.022230336008198032,-0.020265770134949044,0.021857798330654432,-0.013340245592356872,-0.17974696896576423,-0.0550052402579827,-0.02415588837714093,0.0040077211320706215,0.10008662869270155,-0.10370787505555691,-0.12634336254779877,-0.065017786475009,-0.18488814507767257,-0.17238246074539415,0.19265726659118398,0.11617040590009817,0.03979239816553033,-0.14522123555630345,-0.12062138483442605,-0.04267978047312343,-0.14737451543712016,-0.1025422924364245,-0.15170813234661015,0.002087076689493717,0.13772753911247687,0.11204788022904229,-0.00786244074160937,-0.0912109564268039,-0.02661041584191098,0.032628953856695585,-0.1235504332691544,-0.09832936339579633,-0.02621532382065508,-0.09300922821516862,0.13272016459957656,0.21462718506126163,-0.05053346182780252,0.09051412486560254,-0.028854650377512562,0.012264927686659691,-0.010841190972290008,-0.29044536342624433,-0.16915204859589716,0.8680045077982452,-0.07724211526296622,-0.07413741105517092,-0.29341663568055815,-0.17751497443846811,1.0,-0.10388458918457966,-0.10299539806786843,-0.2661651220766588,0.0819454337742874,0.25072025203959636,-0.14621876816362558,-0.17844767394264002,0.17844767394263983,-0.07372767488140386,-0.17249067565583523,0.20614219648415946,0.02457341821012209,-0.1311132851670571,-0.11369230466407114,0.20265721349907542,-0.08553067319812843,0.035234509667528474,0.05715248066463259,0.037547200805848814,0.05547745961214236
